Date,ID,Latitude,Longitude,y_proj,x_proj,SM1,P1,SM2,P2,SM3,P3,SM4,P4,SM5,P5,SM6,P6,SM7,P7,Average,SD
11/2/12,HF41,42.43618872,-76.25658849,4698971.486,396645.4688,36,1.01,36,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0
11/9/12,HF41,42.43618864,-76.25658849,4698971.482,396645.469,28,0.97,29,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,0.707106781
11/16/12,HF41,42.43618864,-76.25658849,4698971.482,396645.469,28,0.97,27,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,0.707106781
11/30/12,HF41,42.43618864,-76.25658849,4698971.482,396645.469,29,0.97,30,0.98,28,0.97,NA,NA,NA,NA,NA,NA,NA,NA,29,1
4/19/13,HF41,42.43618864,-76.25658849,4698971.48,396645.47,26,0.94,26,0.95,25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25.66666667,0.577350269
6/27/13,HF41,42.43618864,-76.25658849,4698971.482,396645.469,16,0.89,12,0.86,11,0.96,NA,NA,NA,NA,NA,NA,NA,NA,13,2.645751311
7/18/13,HF41,42.43618864,-76.25658849,4698971.482,396645.469,12,0.87,12,0.86,12,0.86,NA,NA,NA,NA,NA,NA,NA,NA,12,0
8/15/13,HF41,42.43618864,-76.25658849,4698971.482,396645.469,26,0.95,27,0.96,24,0.94,NA,NA,NA,NA,NA,NA,NA,NA,25.66666667,1.527525232
9/19/12,HF42,42.43816534,-76.26206313,4699197.653,396198.435,26,0.95,26,0.95,55,1.11,54,1.1,55,1.11,NA,NA,NA,NA,43.2,15.70668647
11/9/12,HF42,42.43816534,-76.26206313,4699197.653,396198.435,30,0.98,32,1.02,35,1.01,NA,NA,NA,NA,NA,NA,NA,NA,32.333333,2.516611478
4/19/13,HF42,42.43816534,-76.26206313,4699197.65,396198.44,29,0.97,22,0.93,23,0.94,NA,NA,NA,NA,NA,NA,NA,NA,24.66666667,3.785938897
5/16/13,HF42,42.43816534,-76.26206313,4699197.65,396198.44,13,0.87,12,0.86,14,0.87,NA,NA,NA,NA,NA,NA,NA,NA,13,1
6/27/13,HF42,42.43816534,-76.26206313,4699197.653,396198.435,31,0.98,30,0.98,34,0.96,NA,NA,NA,NA,NA,NA,NA,NA,31.66666667,2.081665999
7/18/13,HF42,42.43816534,-76.26206313,4699197.653,396198.435,16,0.89,15,0.88,19,0.91,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,2.081665999
8/15/13,HF42,42.43816534,-76.26206313,4699197.653,396198.435,22,0.93,24,0.94,27,0.96,NA,NA,NA,NA,NA,NA,NA,NA,24.33333333,2.516611478
10/26/13,HF42,42.43816534,-76.26206313,4699197.653,396198.435,51,1.09,51,1.09,41,1.04,30,0.98,40,1.03,NA,NA,NA,NA,42.6,8.792041856
9/19/12,HF43,42.43949722,-76.2615852,4699344.961,396239.942,31,0.99,37,1.02,46,1.07,NA,NA,NA,NA,NA,NA,NA,NA,38,7.549834435
9/19/12,HF45,42.43671301,-76.26659431,4699046.144,395823.916,61,1.14,58,1.13,54,1.11,NA,NA,NA,NA,NA,NA,NA,NA,57.666667,3.511884584
10/24/12,HF45,42.43671301,-76.26659431,4699046.144,395823.916,61,1.14,73,1.19,73,1.19,68,1.17,NA,NA,NA,NA,NA,NA,68.75,5.678908346
11/9/12,HF45,42.43671301,-76.26659431,4699046.144,395823.916,76,1.21,57,1.12,75,1.2,69,1.17,NA,NA,NA,NA,NA,NA,69.25,8.732124598
11/16/12,HF45,42.43671301,-76.26659431,4699046.144,395823.916,81,1.23,73,1.19,74,1.2,NA,NA,NA,NA,NA,NA,NA,NA,76,4.358898944
11/30/12,HF45,42.43671301,-76.26659431,4699046.144,395823.916,73,1.19,74,1.2,68,1.17,69,1.18,NA,NA,NA,NA,NA,NA,71,2.943920289
4/19/13,HF45,42.43671301,-76.26659431,4699046.14,395823.92,71,1.18,73,1.19,70,1.18,NA,NA,NA,NA,NA,NA,NA,NA,71.33333333,1.527525232
5/16/13,HF45,42.43671301,-76.26659431,4699046.14,395823.92,47,1.07,40,1.03,43,1.05,NA,NA,NA,NA,NA,NA,NA,NA,43.33333333,3.511884584
6/27/13,HF45,42.43671301,-76.26659431,4699046.144,395823.916,69,1.17,63,1.15,67,0.96,NA,NA,NA,NA,NA,NA,NA,NA,66.33333333,3.055050463
7/18/13,HF45,42.43671301,-76.26659431,4699046.144,395823.916,75,1.2,73,1.19,65,1.16,72,1.19,NA,NA,NA,NA,NA,NA,71.25,4.34932945
8/15/13,HF45,42.43671301,-76.26659431,4699046.144,395823.916,73,1.19,75,1.2,72,1.19,NA,NA,NA,NA,NA,NA,NA,NA,73.33333333,1.527525232
9/6/12,HF46,42.42144411,-76.2488007,4697324.804,397261.9464,13,0.87,13,0.87,13,0.87,NA,NA,NA,NA,NA,NA,NA,NA,13,0
6/27/13,HF46,42.42144411,-76.2488007,4697324.804,397261.9464,22,0.93,15,0.89,24,0.94,NA,NA,NA,NA,NA,NA,NA,NA,20.33333333,4.725815626
7/18/13,HF46,42.42144411,-76.2488007,4697324.804,397261.9464,13,0.87,14,0.88,13,0.87,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,0.577350269
8/23/12,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,11,0.86,13,0.87,13,0.87,18,0.9,15,0.89,NA,NA,NA,NA,14,2.645751311
9/19/12,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,32,0.99,30,0.98,37,1.02,NA,NA,NA,NA,NA,NA,NA,NA,33,3.605551275
10/24/12,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,42,1.05,34,1,39,1.03,NA,NA,NA,NA,NA,NA,NA,NA,38.333333,4.041451884
11/9/12,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,34,1,40,1.03,32,1.02,NA,NA,NA,NA,NA,NA,NA,NA,35.333333,4.163331999
11/16/12,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,39,1.03,35,1.01,44,1.04,NA,NA,NA,NA,NA,NA,NA,NA,39.333333,4.509249753
4/19/13,HF47,42.43541348,-76.26886236,4698900.42,395634.64,28,0.96,36,1.01,37,1.02,36,1.03,NA,NA,NA,NA,NA,NA,34.25,4.193248542
5/16/13,HF47,42.43541348,-76.26886236,4698900.42,395634.64,25,0.95,26,0.96,22,0.93,NA,NA,NA,NA,NA,NA,NA,NA,24.33333333,2.081665999
6/27/13,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,24,0.94,17,0.9,15,0.89,19,0.91,NA,NA,NA,NA,NA,NA,18.75,3.862210075
7/18/13,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,16,0.89,18,0.9,16,0.89,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,1.154700538
8/15/13,HF47,42.43541348,-76.26886236,4698900.423,395634.6391,36,1.01,35,1.01,32,0.99,NA,NA,NA,NA,NA,NA,NA,NA,34.33333333,2.081665999
9/6/12,HF48,42.43378571,-76.24890078,4698695.331,397273.8689,8,0.83,8,0.83,12,0.86,NA,NA,NA,NA,NA,NA,NA,NA,9.333333,2.309401077
9/19/12,HF48,42.43378571,-76.24890078,4698695.331,397273.8689,13,0.87,13,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0
11/2/12,HF48,42.4337858,-76.24890078,4698695.335,397273.8691,29,0.98,30,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,0.707106781
4/19/13,HF48,42.43378571,-76.24890078,4698695.33,397273.87,23,0.94,25,0.95,28,0.97,NA,NA,NA,NA,NA,NA,NA,NA,25.33333333,2.516611478
6/27/13,HF48,42.43378571,-76.24890078,4698695.331,397273.8689,6,0.85,7,0.86,6,0.96,NA,NA,NA,NA,NA,NA,NA,NA,6.333333333,0.577350269
7/18/13,HF48,42.43378571,-76.24890078,4698695.331,397273.8689,11,0.85,13,0.87,11,0.86,NA,NA,NA,NA,NA,NA,NA,NA,11.66666667,1.154700538
8/15/13,HF48,42.43378571,-76.24890078,4698695.331,397273.8689,20,0.91,19,0.91,17,0.9,NA,NA,NA,NA,NA,NA,NA,NA,18.66666667,1.527525232
10/26/13,HF48,42.43378571,-76.24890078,4698695.331,397273.8689,16,0.89,16,0.89,28,0.97,18,0.91,NA,NA,NA,NA,NA,NA,19.5,5.744562647
9/6/12,HF49,42.42282688,-76.24946639,4697479.151,397209.4387,13,0.87,13,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0
9/19/12,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,31,0.98,36,1.01,35,1.01,NA,NA,NA,NA,NA,NA,NA,NA,34,2.645751311
10/24/12,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,37,1.02,45,1.06,40,1.03,NA,NA,NA,NA,NA,NA,NA,NA,40.666667,4.041451884
11/9/12,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,55,1.11,54,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.5,0.707106781
11/16/12,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,59,1.13,59,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
11/30/12,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,53,1.1,57,1.12,55,1.11,NA,NA,NA,NA,NA,NA,NA,NA,55,2
4/19/13,HF50,42.4377133,-76.26677628,4699153.23,395810.03,57,1.12,59,1.13,65,1.16,NA,NA,NA,NA,NA,NA,NA,NA,60.33333333,4.163331999
5/16/13,HF50,42.4377133,-76.26677628,4699153.23,395810.03,56,1.11,58,1.12,55,1.11,NA,NA,NA,NA,NA,NA,NA,NA,56.33333333,1.527525232
6/27/13,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,44,1.05,39,1.02,36,1.01,NA,NA,NA,NA,NA,NA,NA,NA,39.66666667,4.041451884
7/18/13,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,57,1.12,60,113,61,1.14,NA,NA,NA,NA,NA,NA,NA,NA,59.33333333,2.081665999
8/15/13,HF50,42.4377133,-76.26677628,4699153.233,395810.0348,48,1.08,42,1.04,47,1.07,53,1.1,NA,NA,NA,NA,NA,NA,47.5,4.509249753
9/6/12,HF51,42.42242346,-76.25237223,4697437.877,396969.7179,21,0.92,19,0.91,21,0.92,NA,NA,NA,NA,NA,NA,NA,NA,20.333333,1.154700538
6/27/13,HF51,42.42242346,-76.25237223,4697437.877,396969.7179,31,0.98,31,0.98,26,0.95,NA,NA,NA,NA,NA,NA,NA,NA,29.33333333,2.886751346
7/18/13,HF51,42.42242346,-76.25237223,4697437.877,396969.7179,28,0.97,22,0.93,26,0.96,27,0.97,NA,NA,NA,NA,NA,NA,25.75,2.62995564
9/6/12,HF52,42.42219371,-76.25246401,4697412.477,396961.791,16,0.89,16,0.89,16,0.89,NA,NA,NA,NA,NA,NA,NA,NA,16,0
6/27/13,HF52,42.42219371,-76.25246401,4697412.477,396961.791,26,0.95,22,0.93,27,0.96,NA,NA,NA,NA,NA,NA,NA,NA,25,2.645751311
7/18/13,HF52,42.42219371,-76.25246401,4697412.477,396961.791,23,0.94,18,0.9,19,0.91,NA,NA,NA,NA,NA,NA,NA,NA,20,2.645751311
9/6/12,HF53,42.42196321,-76.25261388,4697387.065,396949.0837,7,0.82,7,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
6/27/13,HF53,42.42196321,-76.25261388,4697387.065,396949.0837,12,0.87,11,0.87,12,0.87,NA,NA,NA,NA,NA,NA,NA,NA,11.66666667,0.577350269
7/18/13,HF53,42.42196321,-76.25261388,4697387.065,396949.0837,14,0.88,15,0.88,16,0.89,NA,NA,NA,NA,NA,NA,NA,NA,15,1
9/6/12,HF54,42.42195994,-76.2529225,4697387.076,396923.6881,8,0.83,9,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,0.707106781
7/18/13,HF54,42.42195994,-76.2529225,4697387.076,396923.6881,14,0.87,9,0.84,10,0.84,NA,NA,NA,NA,NA,NA,NA,NA,11,2.645751311
8/23/12,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,29,0.97,29,0.97,25,0.95,24,0.94,NA,NA,NA,NA,NA,NA,26.75,2.62995564
9/19/12,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,44,1.05,39,1.03,38,1.02,NA,NA,NA,NA,NA,NA,NA,NA,40.333333,3.214550254
11/2/12,HF55,42.43335631,-76.24033003,4698637.311,397978.1552,54,1.1,50,1.09,54,1.11,NA,NA,NA,NA,NA,NA,NA,NA,52.666667,2.309401077
11/16/12,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,49,1.08,47,1.07,49,1.08,NA,NA,NA,NA,NA,NA,NA,NA,48.333333,1.154700538
11/30/12,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,48,1.08,50,1.08,48,1.08,NA,NA,NA,NA,NA,NA,NA,NA,48.666667,1.154700538
4/19/13,HF55,42.43335622,-76.24032995,4698637.31,397978.16,62,1.14,66,1.16,59,1.13,NA,NA,NA,NA,NA,NA,NA,NA,62.33333333,3.511884584
5/16/13,HF55,42.43335622,-76.24032995,4698637.31,397978.16,54,1.11,58,1.12,53,1.1,NA,NA,NA,NA,NA,NA,NA,NA,55,2.645751311
6/27/13,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,40,1.03,42,1.05,39,0.96,NA,NA,NA,NA,NA,NA,NA,NA,40.33333333,1.527525232
7/18/13,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,34,1,31,0.98,36,1.01,NA,NA,NA,NA,NA,NA,NA,NA,33.66666667,2.516611478
8/15/13,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,50,1.08,54,1.1,49,1.08,NA,NA,NA,NA,NA,NA,NA,NA,51,2.645751311
10/26/13,HF55,42.43335622,-76.24032995,4698637.305,397978.1618,52,1.09,42,1.04,51,1.09,49,1.08,NA,NA,NA,NA,NA,NA,48.5,4.509249753
8/23/12,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,16,0.89,20,0.92,19,0.91,18,0.9,NA,NA,NA,NA,NA,NA,18.25,1.707825128
9/19/12,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,40,1.03,38,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1.414213562
11/2/12,HF56,42.43368681,-76.24004102,4698673.662,398002.4636,50,1.08,49,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,0.707106781
11/16/12,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,53,1.1,55,1.09,54,1.11,NA,NA,NA,NA,NA,NA,NA,NA,54,1
11/30/12,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,37,1.02,39,1.03,39,1.03,NA,NA,NA,NA,NA,NA,NA,NA,38.333333,1.154700538
4/19/13,HF56,42.43368681,-76.24004094,4698673.67,398002.47,60,1.13,57,1.12,58,1.13,NA,NA,NA,NA,NA,NA,NA,NA,58.33333333,1.527525232
4/19/13,HF56,42.43368681,-76.24004094,4698673.67,398002.47,42,1.105,44,1.05,43,1.05,NA,NA,NA,NA,NA,NA,NA,NA,43,1
5/16/13,HF56,42.43368681,-76.24004094,4698673.67,398002.47,52,1.1,44,1.06,55,1.11,48,1.08,NA,NA,NA,NA,NA,NA,49.75,4.787135539
6/27/13,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,31,0.98,27,0.96,29,0.96,NA,NA,NA,NA,NA,NA,NA,NA,29,2
7/18/13,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,37,1.02,29,0.97,31,0.99,29,0.97,NA,NA,NA,NA,NA,NA,31.5,3.785938897
8/15/13,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,46,1.07,47,1.07,50,1.09,NA,NA,NA,NA,NA,NA,NA,NA,47.66666667,2.081665999
10/26/13,HF56,42.43368681,-76.24004094,4698673.667,398002.4705,49,1.08,44,1.06,49,1.08,NA,NA,NA,NA,NA,NA,NA,NA,47.33333333,2.886751346
8/23/12,HF57,42.43355915,-76.24500085,4698665.462,397594.287,13,0.87,13,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0
9/19/12,HF57,42.43355915,-76.24500085,4698665.462,397594.287,24,0.94,28,0.96,25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25.666667,2.081665999
11/2/12,HF57,42.43355915,-76.24500085,4698665.457,397594.2871,32,0.99,35,1.01,39,1.03,NA,NA,NA,NA,NA,NA,NA,NA,35.333333,3.511884584
11/16/12,HF57,42.43355915,-76.24500085,4698665.462,397594.287,28,0.97,30,0.98,32,0.99,NA,NA,NA,NA,NA,NA,NA,NA,30,2
11/30/12,HF57,42.43355915,-76.24500085,4698665.462,397594.287,25,0.95,30,0.98,27,0.96,NA,NA,NA,NA,NA,NA,NA,NA,27.333333,2.516611478
4/19/13,HF57,42.43355915,-76.24500085,4698665.46,397594.29,16,0.89,24,0.94,24,0.94,22,0.93,NA,NA,NA,NA,NA,NA,21.5,3.785938897
5/16/13,HF57,42.43355915,-76.24500085,4698665.46,397594.29,23,0.93,19,0.91,18,0.9,NA,NA,NA,NA,NA,NA,NA,NA,20,2.645751311
6/27/13,HF57,42.43355915,-76.24500085,4698665.462,397594.287,22,0.93,20,0.91,23,0.96,NA,NA,NA,NA,NA,NA,NA,NA,21.66666667,1.527525232
7/18/13,HF57,42.43355915,-76.24500085,4698665.462,397594.287,15,0.89,19,0.91,21,0.92,20,0.92,NA,NA,NA,NA,NA,NA,18.75,2.62995564
8/15/13,HF57,42.43355915,-76.24500085,4698665.462,397594.287,26,0.96,24,0.94,26,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25.33333333,1.154700538
10/26/13,HF57,42.43355915,-76.24500085,4698665.462,397594.287,28,0.96,28,0.96,28,0.97,NA,NA,NA,NA,NA,NA,NA,NA,28,0
9/6/12,HF58,42.44247791,-76.25417895,4699666.91,396853.9744,10,0.85,7,0.82,11,0.85,18,0.9,NA,NA,NA,NA,NA,NA,11.5,4.654746681
8/23/12,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,16,0.89,13,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,2.121320344
9/19/12,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,24,0.94,27,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5,2.121320344
11/2/12,HF59,42.43347055,-76.2436439,4698653.984,397705.7585,34,1,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0
11/16/12,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,32,0.99,32,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0
11/30/12,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,29,0.97,30,0.98,28,0.97,NA,NA,NA,NA,NA,NA,NA,NA,29,1
4/19/13,HF59,42.43347055,-76.24364382,4698653.99,397705.77,25,0.95,29,0.97,30,0.98,NA,NA,NA,NA,NA,NA,NA,NA,28,2.645751311
5/16/13,HF59,42.43347055,-76.24364382,4698653.99,397705.77,17,0.9,22,0.93,16,0.89,19,0.91,NA,NA,NA,NA,NA,NA,18.5,2.645751311
6/27/13,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,19,0.91,20,0.92,20,0.96,NA,NA,NA,NA,NA,NA,NA,NA,19.66666667,0.577350269
7/18/13,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,19,0.91,16,0.89,23,0.93,20,0.92,NA,NA,NA,NA,NA,NA,19.5,2.886751346
8/15/13,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,31,0.98,29,0.97,31,0.99,NA,NA,NA,NA,NA,NA,NA,NA,30.33333333,1.154700538
10/26/13,HF59,42.43347055,-76.24364382,4698653.988,397705.7651,31,0.99,35,1,33,1,NA,NA,NA,NA,NA,NA,NA,NA,33,2
8/23/12,HF6,42.43395268,-76.23941976,4698701.431,398056.221,25,0.95,25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0
9/19/12,HF6,42.43395268,-76.23941976,4698701.431,398056.221,37,1.02,41,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2.828427125
11/2/12,HF6,42.43395268,-76.23941976,4698701.431,398056.221,43,1.05,43,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0
11/16/12,HF6,42.43395268,-76.23941976,4698701.431,398056.221,52,1.1,52,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0
11/30/12,HF6,42.43395268,-76.23941976,4698701.431,398056.221,43,1.05,47,1.07,47,1.07,NA,NA,NA,NA,NA,NA,NA,NA,45.666667,2.309401077
4/19/13,HF6,42.43395268,-76.23941976,4698701.43,398056.22,69,1.18,70,1.18,69,1.17,NA,NA,NA,NA,NA,NA,NA,NA,69.33333333,0.577350269
5/16/13,HF6,42.43395268,-76.23941976,4698701.43,398056.22,58,1.12,57,1.12,50,1.09,NA,NA,NA,NA,NA,NA,NA,NA,55,4.358898944
6/27/13,HF6,42.43395268,-76.23941976,4698701.431,398056.221,27,0.96,35,1.01,33,0.96,NA,NA,NA,NA,NA,NA,NA,NA,31.66666667,4.163331999
7/18/13,HF6,42.43395268,-76.23941976,4698701.431,398056.221,16,0.89,14,0.87,15,0.88,NA,NA,NA,NA,NA,NA,NA,NA,15,1
8/15/13,HF6,42.43395268,-76.23941976,4698701.431,398056.221,36,1.01,31,0.98,28,0.97,53,1.1,55,1.1,55,1.11,NA,NA,43,12.6964562
10/26/13,HF6,42.43395268,-76.23941976,4698701.431,398056.221,45,1.06,46,1.07,49,1.08,NA,NA,NA,NA,NA,NA,NA,NA,46.66666667,2.081665999
8/23/12,HF60,42.43238627,-76.2415299,4698531.045,397877.8849,10,0.85,11,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0.707106781
11/2/12,HF60,42.43238627,-76.24152998,4698531.041,397877.8779,30,0.98,31,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.5,0.707106781
11/16/12,HF60,42.43238627,-76.2415299,4698531.045,397877.8849,28,0.97,28,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0
11/30/12,HF60,42.43238627,-76.2415299,4698531.045,397877.8849,24,0.94,22,0.93,28,0.97,25,0.95,25,0.95,NA,NA,NA,NA,24.8,2.167948339
8/23/12,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,17,0.9,16,0.89,19,0.91,NA,NA,NA,NA,NA,NA,NA,NA,17.333333,1.527525232
9/19/12,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,23,0.93,31,0.98,30,0.98,NA,NA,NA,NA,NA,NA,NA,NA,28,4.358898944
10/24/12,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,53,1.1,47,1.07,47,1.07,NA,NA,NA,NA,NA,NA,NA,NA,49,3.464101615
11/9/12,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,46,1.07,46,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,0
11/16/12,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,45,1.06,44,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5,0.707106781
4/19/13,HF61,42.43549277,-76.26759913,4698907.68,395738.67,55,1.11,52,1.09,50,1.09,NA,NA,NA,NA,NA,NA,NA,NA,52.33333333,2.516611478
5/16/13,HF61,42.43549277,-76.26759913,4698907.68,395738.67,41,1.04,33,1,37,1.02,NA,NA,NA,NA,NA,NA,NA,NA,37,4
6/27/13,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,24,0.94,34,1,24,0.94,15,0.89,26,0.95,22,0.93,NA,NA,24.16666667,6.145459028
7/18/13,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,23,0.94,22,0.93,25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,23.33333333,1.527525232
8/15/13,HF61,42.43549277,-76.26759913,4698907.676,395738.6743,47,1.07,43,1.05,54,1.1,52,1.09,NA,NA,NA,NA,NA,NA,49,4.966554809
9/6/12,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,9,0.84,11,0.85,9,0.84,14,0.88,NA,NA,NA,NA,NA,NA,10.75,2.362907813
9/19/12,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,21,0.92,16,0.89,20,0.91,NA,NA,NA,NA,NA,NA,NA,NA,19,2.645751311
11/2/12,HF62,42.43588957,-76.25779205,4698939.734,396545.9824,37,1.02,39,1.03,37,1.02,NA,NA,NA,NA,NA,NA,NA,NA,37.666667,1.154700538
11/9/12,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,34,1,30,0.98,31,0.95,NA,NA,NA,NA,NA,NA,NA,NA,31.666667,2.081665999
11/16/12,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,30,0.98,25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5,3.535533906
11/30/12,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,28,0.96,28,0.97,28,0.97,NA,NA,NA,NA,NA,NA,NA,NA,28,0
4/19/13,HF62,42.43588949,-76.25779197,4698939.73,396545.99,28,0.96,26,0.96,28,0.96,NA,NA,NA,NA,NA,NA,NA,NA,27.33333333,1.154700538
5/16/13,HF62,42.43588949,-76.25779197,4698939.73,396545.99,21,0.92,18,0.91,18,0.9,NA,NA,NA,NA,NA,NA,NA,NA,19,1.732050808
6/27/13,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,14,0.88,20,0.91,16,0.96,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,3.055050463
7/18/13,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,11,0.85,9,0.84,10,0.85,NA,NA,NA,NA,NA,NA,NA,NA,10,1
8/15/13,HF62,42.43588949,-76.25779197,4698939.73,396545.9889,26,0.95,26,0.96,25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25.66666667,0.577350269
8/23/12,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,26,0.95,29,0.97,36,1.01,29,0.97,NA,NA,NA,NA,NA,NA,30,4.242640687
9/6/12,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,32,0.99,32,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0
9/19/12,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,43,1.05,39,1.03,41,1.05,NA,NA,NA,NA,NA,NA,NA,NA,41,2
11/2/12,HF7,42.42314749,-76.24509171,4697509.46,397569.8609,50,1.09,53,1.1,51,1.09,NA,NA,NA,NA,NA,NA,NA,NA,51.333333,1.527525232
11/9/12,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,45,1.06,43,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1.414213562
11/30/12,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,53,1.1,50,1.09,51,1.09,NA,NA,NA,NA,NA,NA,NA,NA,51.333333,1.527525232
4/19/13,HF7,42.42314748,-76.24509171,4697509.46,397569.86,45,1.06,46,1.06,49,1.08,NA,NA,NA,NA,NA,NA,NA,NA,46.66666667,2.081665999
7/18/13,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,8,0.83,10,0.85,10,0.85,NA,NA,NA,NA,NA,NA,NA,NA,9.333333333,1.154700538
8/15/13,HF7,42.42314748,-76.24509171,4697509.464,397569.8607,22,0.93,16,0.89,17,0.9,18,0.9,NA,NA,NA,NA,NA,NA,18.25,2.62995564
